date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:39:15	382/382	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2005%20Dec%202005%2018:29:14%20GMT	www.ccim.be/ccim328/tbimage.htm	D:/HTML/cours%20HML/www.ccim.be/ccim328/tbimage.htm	(from www.ccim.be/ccim328/trucs/menu09.html)
18:39:15	16966/16966	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2019%20Feb%202001%2015:40:58%20GMT	www.ccim.be/ccim328/trucs/coolmenus2.js	D:/HTML/cours%20HML/www.ccim.be/ccim328/trucs/coolmenus2.js	(from www.ccim.be/ccim328/trucs/menu07.html)
18:39:15	384/384	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2005%20Dec%202005%2018:29:14%20GMT	www.ccim.be/ccim328/tbscroll.htm	D:/HTML/cours%20HML/www.ccim.be/ccim328/tbscroll.htm	(from www.ccim.be/ccim328/trucs/menu09.html)
18:39:15	382/382	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2005%20Dec%202005%2018:29:15%20GMT	www.ccim.be/ccim328/tbyeux.html	D:/HTML/cours%20HML/www.ccim.be/ccim328/tbyeux.html	(from www.ccim.be/ccim328/trucs/menu09.html)
18:39:16	394/394	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2005%20Dec%202005%2018:29:15%20GMT	www.ccim.be/ccim328/trucs/tbnews.html	D:/HTML/cours%20HML/www.ccim.be/ccim328/trucs/tbnews.html	(from www.ccim.be/ccim328/trucs/menu08.html)
18:39:16	3587/3587	---M--	200	added ('OK')	image/gif	date:Mon,%2019%20Feb%202001%2015:46:29%20GMT	www.ccim.be/ccim328/trucs/MENU09.gif	D:/HTML/cours%20HML/www.ccim.be/ccim328/trucs/MENU09.gif	(from www.ccim.be/ccim328/trucs/menu09.html)
18:39:16	906/906	---M--	200	added ('OK')	image/gif	date:Mon,%2019%20Feb%202001%2015:45:26%20GMT	www.ccim.be/ccim328/trucs/LAYER2.gif	D:/HTML/cours%20HML/www.ccim.be/ccim328/trucs/LAYER2.gif	(from www.ccim.be/ccim328/trucs/txt15.htm)
18:39:16	610/610	---M--	200	added ('OK')	image/gif	date:Mon,%2019%20Feb%202001%2016:01:40%20GMT	www.ccim.be/ccim328/trucs/TECH.gif	D:/HTML/cours%20HML/www.ccim.be/ccim328/trucs/TECH.gif	(from www.ccim.be/ccim328/trucs/txt25.html)
18:39:17	1183/1183	---M--	200	added ('OK')	image/gif	date:Mon,%2019%20Feb%202001%2015:45:20%20GMT	www.ccim.be/ccim328/trucs/LAYER1.gif	D:/HTML/cours%20HML/www.ccim.be/ccim328/trucs/LAYER1.gif	(from www.ccim.be/ccim328/trucs/txt15.htm)
18:39:17	9014/9014	---M--	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202001%2015:41:47%20GMT	www.ccim.be/ccim328/trucs/dmtxt03.htm	D:/HTML/cours%20HML/www.ccim.be/ccim328/trucs/dmtxt03.htm	(from www.ccim.be/ccim328/trucs/txt03.htm)
